"","ORI7","GOVID","STATE","year","cityid","stateyear","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y9","Y8","Y10","Y11","Y12","S","C1","Z","C2","W"
"806","CA01005",52010005,"CA",2005,17,226,-0.0784716154414955,-0.194550725320367,0.0343073134990615,0.230298442296698,0.0431228008170876,-0.0621153053222905,0.00778361784481163,-0.0373640571668243,0.108587568563284,0.0797149182039583,0.00255472577268989,0.0755404576237773,0.0370176279441647,0.00892725846956743,0.0379525534808636,0.0163033548742533,494665
"807","CA01005",52010005,"CA",2009,17,230,0.0487901641694322,0.0723206615796261,0.097709368922307,0.068277513759158,0.0581829972767753,-0.0544099237783122,-0.150890621430889,-0.0503960309805613,0.0528556964940625,0.0606443497436224,-0.0805784530090747,0.0535299613231466,0.0036341651142191,0.0118004530989211,-0.0228238143026829,0.00496654026210308,494665
"808","CA01005",52010005,"CA",2010,17,231,0.0689928714869512,-0.205852054204148,-0.0607974478098949,-0.0855664391801731,0.173692983731911,0.0919086652720207,0.337746934053214,0.149737571227842,0.0338560909310273,-0.018813083872427,0.253360354786995,-0.0041959997823291,-0.0419814733888435,0.0272445606126652,-0.00976808741688728,0.00134791387245059,494665
"809","CA01005",52010005,"CA",2012,17,233,0.376477571234912,0.0571584138399488,-0.00491401480242892,-0.0727225932931859,0.0325469967784233,0.0397925258924676,-0.105592992701766,0.0122113985345713,-0.0589964454423528,0.143069894119723,-0.0456851379728143,0.130257450222885,-0.0201755330352578,0.0109907702647174,-0.0246926125903713,0,494665
"810","CA01005",52010005,"CA",2013,17,234,-0.242946178610389,-0.0186921330121526,-0.116921338058902,-0.0722159001736333,-0.122219327066587,-0.15496642810683,-0.0584037695772892,-0.127766608915888,-0.0739960088775593,-0.159137662087549,-0.0912783486485544,-0.154788856333685,-0.0487222316942866,0.00564596375873982,-0.0471467784257023,0,494665
"811","CA01005",52010005,"CA",2014,17,235,0.161268147596122,0,-0.145147403577299,0.000140755859195707,-0.101051307890012,-0.00203152697686093,-0.268074398758067,-0.0638360272555012,-0.0689368945494353,0.0793129594064013,-0.176338634294154,0.0642799651612727,0.00993620665912953,0.00843592922542058,-0.00414651596184878,0,494665
"812","CA01005",52010005,"CA",2015,17,236,-0.186585955580412,1.14770189886463,0.259108700007725,0.0748215005819226,-0.063846816623089,0.0660813538581415,-0.0360931565956797,0.0231842132642601,0.186719930205819,-0.0250445223522107,-0.0243469685012521,-0.0250082403947438,-0.0085106896679088,0.0147968317518981,-0.0209944729962528,0,494665
"813","CA01005",52010005,"CA",2016,17,237,0,-0.0553987793897885,0.10318423623523,0.0540191045252953,-0.180652144986565,-0.0463186017084531,0.0927859627196188,-0.0505688825193182,0.110363653048434,0.0270421231354341,-0.00481189748754929,0.0254095350496684,0.0634695739486668,0.00757248273194655,0.0388398333162634,0,494665
"814","CA01005",52010005,"CA",2017,17,238,0.361790044605503,0.0964602661875622,-0.158020308111781,-0.0114486068780995,-0.0130685225001841,0.0175674258715635,-0.16337908294483,-0.0167883613105371,-0.0751162061493975,0.169940643649415,-0.0898464179095697,0.15832408035822,0.049553814454729,0.0029966716585097,0.0321312781827938,0.0500480407945041,494665
"815","CA01005",52010005,"CA",2018,17,239,-0.559615787935423,-0.023256862164267,-0.0525026837933815,-0.0133553704877087,-0.212987027621172,-0.0997970847914456,-0.164905086701456,-0.124145898620075,-0.00708624527617729,-0.266921719440344,-0.162332416787617,-0.262588530073828,0.0313112616862066,0.0102950382390077,0.0501068200541788,0,494665
"816","CA01502",52015001,"CA",1962,18,183,-0.287682072451781,0.693147180559946,-0.265107750413241,-0.396415272588247,-0.312005067592001,0.121733134727745,-0.051825067864586,0.0459518592869088,-0.256541831716058,-0.257182661580025,-0.0680837228981908,-0.23740328369173,0,0.0842502155483018,0.01541000418365,0,347483
"817","CA01502",52015001,"CA",1963,18,184,0,0.336472236621213,-0.196710294246055,0.37806613392005,0.272414600320992,-0.0276874773396081,0.264816247714778,0.0339643637733111,0.0987348406856894,0.0439396826292047,0.162815624162896,0.0581864696126715,-0.0468835858988497,0.0271013245038585,0.0202903188765049,0,347483
"818","CA01502",52015001,"CA",1964,18,185,0.287682072451781,-0.241162056816888,0.122602322092332,-0.037740327982847,0.121196008252624,0.132047492663851,0.26079317223545,0.140527204778749,0.0169495583137733,0.227934881708716,0.180214264304254,0.222036185968957,0.0392207131532807,0.00669727633668593,-0.0638135597109795,0,347483
"819","CA01502",52015001,"CA",1965,18,186,0,0.167054084663166,0.223143551314209,-0.0800427076735364,0.139687871044433,0.106087901776041,-0.0649578962747723,0.0981597644722445,0.0884109573440526,0.00902956228103946,0.0488346283342658,0.0139326909820525,-0.0155041865359653,0.0507303809831647,-0.00916379503905773,0,347483
"820","CA01502",52015001,"CA",1966,18,187,0.405465108108164,-0.0800427076735364,0.0303053494953289,0.348306694268216,0.0044345970678652,0.119132493483008,-0.0101181301655844,0.0926545982606832,0.162903470936853,0.372006069164392,0.03808588643221,0.335775271822442,0.0231670592815343,0.0147495299260623,0.0377836674451828,0.00887339934706688,347483
"821","CA01502",52015001,"CA",1967,18,188,0.510825623765991,-0.287682072451781,0.177334015282915,0.313091787977149,0.267569662664686,0.0871035811296608,0.237280441074712,0.125983361383135,0.227057450635346,0.475194713542805,0.196278852153926,0.452281768453972,-0.0153849188394792,0.040205699232045,-0.0277806427329779,0.0175140239298344,347483
"822","CA01502",52015001,"CA",1968,18,189,-0.356674943938733,0.635988766719997,0.530628251062171,0.0625203569813335,0.0623493320283766,0.0847903525020346,0.0870113769896292,0.0811654733403078,0.299332689671756,-0.286740042475511,0.0785684247517562,-0.25546423379571,0.0601685214664531,0,0.0593099854886532,0.0257089920341969,347483
"823","CA01502",52015001,"CA",1969,18,190,0.538996500732687,-0.268263986594679,-0.212174519943636,0.339354082996102,0.167543401260762,0.11183844030638,0.168749479248411,0.125548694166756,0.0563000446885331,0.485996151695986,0.150590100481896,0.456904889489323,0.070451660950611,0.0464688714107275,0.096513144671917,0.0332818031311035,347483
"824","CA01502",52015001,"CA",1970,18,191,-0.0870113769896297,-0.167054084663166,0.316799471022508,-0.349506454460119,0.167261031168233,-0.0379967176966147,0.167372556003438,0.0173513260974012,-0.0110092855083694,-0.0945984749981363,0.108768948340757,-0.0780314120584435,-0.0136988443581618,-0.0690417805980097,0.0261656865477562,0.0423127375543118,347483
"825","CA01502",52015001,"CA",1971,18,192,-0.0953101798043248,0.37469344944141,0.385397545057355,0.356674943938732,0.321071353333719,0.0203454924499358,0.0726057184911317,0.0933395430424575,0.358886518743573,-0.0456222767628596,0.150664241464471,-0.0264433915496838,0.0339015516756813,0.0197278769165745,-0.0784333422780037,0.03516760841012,347483
"826","CA01502",52015001,"CA",1972,18,193,0.262364264467491,-0.207639364778244,0,-0.121360857004267,0.141889323034311,0.0520456083180587,-0.0956359657658314,0.0640749973867987,-0.0421114853501274,0.221354703406377,0.0385918965708498,0.203390761831894,-0.0689928714869517,0.0522096586006899,0.071175828576088,0.0286987889558077,347483
"827","CA01502",52015001,"CA",1973,18,194,-0.0800427076735364,0.653926467406664,0.0222726356091236,0.333010028892742,0.0254610641982733,-0.0539554232221526,0.15107375432278,-0.0153381295985557,0.161039340822444,-0.0336563872969933,0.05045360785223,-0.0257559169786497,0.0822380982369726,0.0185681727288696,-0.0421517342329025,0.0251155402511358,347483
"828","CA01502",52015001,"CA",1974,18,195,0,-0.328504066972036,0.361947363885305,0.506190621261842,0.362338577294351,0.208077352959565,0.0407603593388739,0.2419136539962,0.381534981258127,0.0471759610320923,0.224629754237995,0.0659403619505738,0.0195445960729703,0.00131319782495964,0.0490465834736824,0.0230086445808411,347483
"829","CA01502",52015001,"CA",1975,18,196,0.45953232937844,0.47692407209031,0.224369793037454,0.218253566020017,0.0554647502578529,0.0800294381225104,0.080952625843687,0.0722306413006741,0.239262933194093,0.427481259878594,0.0682504280124903,0.39236992113581,0.00643089033029032,0.0060185972598088,-0.0558894388377666,0.0190871581435204,347483
"830","CA01502",52015001,"CA",1976,18,197,-0.23638877806423,0.270290329739912,-0.344840486291729,-0.112544678994794,0.0346472372046076,0.00777226531306141,0.0175798983171092,0.0170795872760667,-0.206977269696124,-0.210972699263884,0.0238940757716755,-0.189321015539733,-0.0129034048359076,0.013475197421192,-0.000122146404464729,0.0340542308986187,347483
"831","CA01502",52015001,"CA",1977,18,198,-0.0689928714869517,0.27443684570176,0.0765764996970502,0.193233590244938,-0.0699027992845433,-0.0465726846365637,0.197619493973718,-0.0343569386139464,0.142192715834961,-0.0188266075420351,0.0224432986121315,-0.0145245982238471,0.0382212128201971,0.0162001130191154,0.132183030247688,0.0475402995944023,347483
"832","CA01502",52015001,"CA",1978,18,199,0.579818495252942,0.0392207131532816,0.131927543042548,-0.0751023045415034,0.0462312820185193,-0.00481208926587584,-0.0155213759026234,0.010441387217389,0.0386148361277794,0.481458709408638,0.0147308531833445,0.441054296416105,0.0487901641694322,0.0863146585053745,0.0158975888043642,0.0551889762282372,347483
"833","CA01502",52015001,"CA",1979,18,200,-0.0833816089390509,0.352821374622743,0.119030696454539,0.275773000003654,-0.0143535828156374,0.145847124601309,0.189742741131571,0.114063349231316,0.203765076476899,-0.0296616754525694,0.0912607460862169,-0.0207903908805349,0.0855221734381626,0.000232293434109465,0,0.0595385581254959,347483
"834","CA01502",52015001,"CA",1980,18,201,-0.0909717782057267,0.0653827592628513,0.244363197732938,0.111893043366367,0.258974952949959,0.122945077517581,0.0756251728801294,0.155398870113633,0.161333881570751,-0.0510760474919181,0.165196415977288,-0.0325268865546242,0.0480092191863601,0.265411241614167,0.129759222269058,0.065657913684845,347483
"835","CA01502",52015001,"CA",1981,18,202,0.0909717782057267,0.163151640686235,-0.0480092191863601,-0.0114069677933761,-0.0186921330121521,-0.0563510940975007,-0.196300557403117,-0.0538136130686411,-0.0123458358222992,0.0801038444044018,-0.0847693813498331,0.0656362531157555,-0.0104712998672953,0.0262636386665527,0,0.0584887862205505,347483
"836","CA01502",52015001,"CA",1982,18,203,-0.245122458032985,-0.284104251103897,0.157073803802863,-0.303744094600092,-0.0483185772708072,0.015613848931082,-0.0073260400920736,-0.00554412951855277,-0.0755423496408651,-0.238240901346323,-0.0225130054588654,-0.218855513767028,0.00524935588614373,0.0231192447404887,-0.00530505226925015,0.0598198622465134,347483
"837","CA01502",52015001,"CA",1983,18,204,-0.492476485097794,0,-0.311907777131254,-0.0586835018280905,-0.0775705185281481,-0.134591276136566,-0.0707200524817857,-0.116443689949671,-0.191357473315484,-0.396618691113421,-0.0868326109207374,-0.361320915973607,0.0510314800124458,0.0180281934772371,0.0518250688910484,0.0621979124844074,347483
"838","CA01502",52015001,"CA",1984,18,205,0,0.0689928714869508,0.0421608108242779,0.366244394954883,-0.0446014183627916,0.034542663092008,-0.0355746061678373,0.00923712047935155,0.193269519787109,0.0655219914742204,-0.0257093467939278,0.0541053621612022,0.0390293439057352,0.000665823315097569,0.068319246172905,0.0646798312664032,347483
"839","CA01502",52015001,"CA",1985,18,206,0.435318071257845,-0.0833816089390504,0.317619354766415,-0.0153553880831945,0.10087542965047,0.0272842619475995,-0.0176787161687937,0.0495855333952253,0.138057904224616,0.320357969836749,0.049104226169483,0.291384889274884,-0.0642195927342941,0.108622462085396,0.0901510939002037,0.0637091025710106,347483
"840","CA01502",52015001,"CA",1986,18,207,0.2578291093021,0.298492988555997,0.200518915845862,0.413811866036882,0.143947649591267,0.0643871995209899,0.234258718368999,0.106898958099441,0.303979493506892,0.279214408219968,0.156499912017921,0.268259955402588,0.0831775064789086,0.02309977036807,-0.0306369699537754,0.0613743029534817,347483
"841","CA01502",52015001,"CA",1987,18,208,-0.0953101798043252,-0.313091787977149,-0.0461297717275011,0.343934278708192,-0.0487789358471122,0.133898530455523,-0.0295964323004396,0.0572970096130003,0.148610499451643,-0.0268076914515625,-0.00620351913950756,-0.0250529544074922,0.0186051878310343,0.11745073461452,0.068696528673172,0.0522580444812775,347483
"842","CA01502",52015001,"CA",1988,18,209,0.0953101798043252,0.0289875368732524,-0.0634899532897215,0.14882633766016,0.0207684515219437,-0.00844480739949738,0.106522630838003,0.0059081212536789,-0.0712630200214912,0.0975161472814925,0.042596137988113,0.0929114475637043,0.0711411000252404,0.0137696915784549,-0.0642619356513023,0.0443366095423698,347483
"843","CA01502",52015001,"CA",1989,18,210,-0.451985123743058,-0.297251523467932,-0.0759859069779214,0.0443158837745106,-0.22227787531151,-0.0112527097937516,0.106492279153028,-0.0608641820913896,0.0169018108026036,-0.296084049450499,-0.0580183124901765,-0.274348054297633,0.029600469776291,0.0344700225331991,0.0218827109783888,0.0373230241239071,347483
"844","CA01502",52015001,"CA",1990,18,211,0.579818495252942,0.223143551314209,-0.146776619374544,-0.0561038395265525,-0.0322419487049892,-0.0745387241892708,-0.0237729103525028,-0.0583926146740925,-0.0545328790202504,0.374248069490232,-0.0377038920779107,0.339378201046333,0,0.0772537278269585,0.038221213966608,0.0331049747765064,347483
"845","CA01502",52015001,"CA",1991,18,212,-0.22314355131421,0.0882926071456787,0.158224005214894,-0.111086142398492,0.0056438587358123,0.0121182680756196,-0.0417580111694598,0.00502493579759467,0.00881062968215485,-0.173228339886091,-0.0117688446881878,-0.161104582519965,0.0287494132859862,0.0206132168005446,0.0246926117688417,0.0323729626834393,347483
"846","CA01502",52015001,"CA",1992,18,213,-0.22314355131421,-0.33085424431699,-0.187211542088146,0.086274945702205,0.0357856366518412,0.0224418620353219,0.0552986401962263,0.0314826314158356,-0.0165098089638116,-0.150410581575809,0.0406689038208441,-0.133536114807274,-0.0122201113347753,0.0158988512159581,-0.0288679841905832,0.0311392787843943,347483
"847","CA01502",52015001,"CA",1993,18,214,0.523248143764548,-0.268263986594679,0.10771069300278,0.106737201302638,0.0422499542088488,0.0521731452414436,0.232592440512142,0.0660022554615427,0.106489485741196,0.384451660714134,0.123816097140864,0.362131751644153,-0.0418471099355004,0.0462708031975527,0.00417537149041891,0.0315925031900406,347483
"848","CA01502",52015001,"CA",1994,18,215,0.259511195485084,0.413975797776073,0.00876429799358824,0.0378751952062704,-0.131888906627019,0.0180752399319832,0.19787396980144,0.00468013958635005,0.0413563252837035,0.214257774776641,0.0532098381247863,0.202918038135433,0.0661398025045443,0.00702081308884495,-0.0253178086131811,0.031974770128727,347483
"849","CA01502",52015001,"CA",1995,18,216,-0.188052231502939,-0.413975797776073,0.0526884812200752,-0.0932785843036417,-0.111317579833123,-0.0931975395468321,-0.0977308026225145,-0.0959784585085899,-0.407004754293758,-0.16989495347611,-0.101008883116119,-0.165251520605587,0.05448818528407,0.00404418359152992,0.00851068925112486,0.0293067321181297,347483
"850","CA01502",52015001,"CA",1996,18,217,-0.148420005118274,-0.052643733485422,-0.225630083884215,-0.111452079258743,0.00418410652257428,-0.0556894646944812,-0.443030923634741,-0.085983993171439,-0.145711811181394,-0.141343002618871,-0.213012856903621,-0.146167879545171,-0.0191210414467786,0.00910327231640906,0.11589802056551,0.0260540582239628,347483
"851","CA01502",52015001,"CA",1997,18,218,-0.127833371509884,0.052643733485422,0.0286318126743277,0.0833471849386349,-0.012957631830119,0.0314217269468138,0.126772738566192,0.0298808412110425,-0.00357143236759683,-0.0744207383538011,0.0554906745453749,-0.0654309186464701,0.0779615414697119,0.0121512665277326,0.0205422714352608,0.0304017346352339,347483
"852","CA01502",52015001,"CA",1998,18,219,-0.0953101798043252,-0.2295744416445,-0.0731778837282793,-0.211728351586841,0.0146958558033248,-0.0743079481572675,0.0177405346878237,-0.0407104900460222,-0.0937014566045766,-0.123420173883304,-0.00230131785680143,-0.114005842436928,0.0246926125903721,0.0699325458906532,0.0201287679374218,0.0315843410789967,347483
"853","CA01502",52015001,"CA",1999,18,220,0.182321556793955,-0.138150338480817,-0.25566226121701,-0.059463358965524,-0.217601451919291,-0.0389687499385776,-0.118356594605288,-0.092952334529798,-0.169826275126213,0.11812066523887,-0.135746355061869,0.0995321028135514,0.0409613576310655,0.014212488388285,0.0143887372687459,0.0352027043700218,347483
"854","CA01502",52015001,"CA",2000,18,221,-0.0425596144187961,-0.0769610411361286,-0.232288884136401,-0.0665481541897881,-0.00519481687710321,-0.118219812252102,-0.00604231445596248,-0.0757343776784634,-0.182088755023609,-0.0509991867853259,-0.0292583470225658,-0.0495732960023041,0.00998344398418283,0.14661476506577,0.0487901642918587,0.0390594713389874,347483
"855","CA01502",52015001,"CA",2001,18,222,-0.0444517625708336,0.307484699747961,0.135296618149091,0.0262884799040872,-0.124150923939087,0.0197897780372607,-0.000866175887848541,-0.00371901255094542,0.159721724876714,-0.0212386876679247,-0.0363058133826897,-0.0222299548624711,-0.00331675262599429,0.0184122064089696,-0.00682596489787102,0.0458940714597702,347483
"856","CA01502",52015001,"CA",2002,18,223,0,0.323787077093897,0.0913742736830869,0.433535879964412,0.179861530953093,0.108711784338031,0.19180847572571,0.122761537479244,0.242946178610389,0.103888270318137,0.171048104811483,0.108416108789402,0.0486319488380369,0.0176694593893476,0.010221553966403,0.0438320860266685,347483
"857","CA01502",52015001,"CA",2003,18,224,0.0870113769896297,-0.13657553500575,0.212381623599756,0.716351684910904,0.100298463981811,0.304858305751669,0.355100027728028,0.267547551930615,0.346162363549645,0.283574491249798,0.272118003221792,0.282781919374269,-0.00316957476127921,0.0291378932896276,0.010118130594492,0.0462217181921005,347483
"858","CA01502",52015001,"CA",2004,18,225,-0.0425596144187961,0.311779624030842,0.182701135466191,-0.000684931533625921,0.11559390196786,0.040792254301067,0.118562849654571,0.0663320081999732,0.252048050205087,-0.0131780111411501,0.102269147793962,-0.00479229082508326,-0.0758188365573513,0.03888053422639,0.0774580612778664,0.0440912544727325,347483
"859","CA01502",52015001,"CA",2005,18,226,0.330241686870577,-0.21868920096483,0.00567645800480499,0.0809119637241613,0.214438888224574,0.0228829096518783,0.168868439096836,0.0857650256852551,-0.132651756150856,0.219665265783195,0.154867505327129,0.214848270347535,0.0758188365573513,0.0416465682030491,-0.0741079747676849,0.0428238324820995,347483
"860","CA01502",52015001,"CA",2008,18,229,0.51082562376599,0.157628944203583,0.118312836993279,0.0372110874306699,0.164157394227722,-0.0390136910437988,-0.0586587892151833,0.0105944939216283,0.0574699976797657,0.260084352615404,0.00975032170050838,0.238679305067873,0.031840605855658,0.0226533402597298,0.0211169235408306,0.0268118400126696,347483
"861","CA01502",52015001,"CA",2009,18,230,0.0769610411361286,0.0206192872027353,-0.00566573753567745,-0.00105932213296001,-0.0695414178528733,-0.0143489734058271,-0.0572519373377949,-0.0367557675989953,0.0105364959445211,0.0404252720746179,-0.0540434264669507,0.0335452663064828,-0.0347861160854155,0.0147686729964214,0.055166382342577,0.0169157367199659,347483
"862","CA01502",52015001,"CA",2010,18,231,0.200670695462151,-0.365459773494465,-0.0937488992373723,-0.0320393537446169,0.0854884415058255,-0.0935239588969647,0.0327083597460849,-0.0278440261711737,0.00237925403696782,0.0934162308829727,0.0296440920037107,0.0891018970900248,0.0290718148219771,0.0489085942415404,-0.0315664671361446,0.00495079951360822,347483
"863","CA01502",52015001,"CA",2012,18,233,0.635988766719997,0.379489621704904,0.240510123812508,0.0100443975935889,0.144750334907785,0.160793941391379,0.295580679303113,0.182544273944096,0.0332046314984398,0.362470327951307,0.227751147282426,0.351008089340258,0,0.0116732843047256,0.0537611768914523,0,347483
"864","CA01502",52015001,"CA",2013,18,234,-0.348306694268216,-0.281851152140988,0.0156586829331955,-0.0568472266583484,-0.0810945221503108,-0.0284943794227459,-0.0919927073398332,-0.0546333912384824,-0.0380394515530229,-0.228659528148281,-0.0798541162963673,-0.215915378998872,-0.0233246725664094,0.0171781997278,-0.0684027268844005,0,347483
"865","CA01502",52015001,"CA",2014,18,235,-0.34484048629173,-0.716677677970139,-0.0702042586732485,0.186254902099011,-0.124728926707496,-0.117149608186232,-0.251898284668825,-0.127777246463266,-0.101359674325555,-0.0921206899780387,-0.191128821559737,-0.100791709970711,0.0875028982578199,0.0152128704346541,0.0347861160854155,0,347483
"866","CA01502",52015001,"CA",2015,18,236,0.2578291093021,1.21815743931789,-0.0076045993852194,0.00951041739648595,-0.0473520843109831,0.118873746544372,0.0474752395881231,0.0603455376039115,0.0757242372327198,0.14384993273044,0.0283927625868721,0.134683789520654,0.0475023339850038,0.0174861091018137,0.0500104205746617,0,347483
"867","CA01502",52015001,"CA",2016,18,237,0.37469344944141,-0.0579872576503497,-0.0646403074881094,-0.0120964028044952,0.00257599318129564,0.093958550297577,0.241520030688618,0.0942918089950435,0.00605895546773727,0.187913637296468,0.148862023231537,0.185027889528367,0.00514139950041859,0.0130230690999564,0.0553500950831651,0,347483
"868","CA01502",52015001,"CA",2017,18,238,0.247836163904581,0.317095957658075,0.204070299652751,-0.106166410244384,-0.0582637627808982,-0.118481603620523,-0.093114429499737,-0.101995326285685,0.00328947665039792,0.127305202300075,-0.0876087457207397,0.113172146754909,-0.0689928714869517,0.00622681111130419,-0.0286105340412659,0.0725770240597754,347483
"869","CA01502",52015001,"CA",2018,18,239,-0.279584862219162,0.2055992416633,0.0742028263155197,0.00888639931220681,0.0931510217813383,0.0252764301007637,0,0.0370827607698772,0.0365435611385205,-0.158204728003401,0.0302804337627762,-0.145966199736158,0.0892981376476971,0.0116204097778088,0.0786209546159276,0,347483
"870","CA01901",52019001,"CA",1967,19,188,0,0.550046336919272,-0.186585955580412,-0.176930708159078,0.03881084108618,-0.0270286723879201,0.0800427076735364,0.00260756340708124,-0.100083458556982,0.0527417124329261,0.0417282996827684,0.0506524236935917,-0.0124225199985579,0,0.097148098051548,0.0105690751224756,83089
"871","CA01901",52019001,"CA",1968,19,189,0,-1.06087196068526,0.0500104205746617,0.342597830047895,0.0373606669613373,0.0783219667754702,0.224851493659366,0.0824436692110737,0.051293294387551,-0.0634353967854864,0.122581121758911,-0.0255514968856154,0.0487901641694322,-0.00778214044205505,-0.026054373010993,0.0156470369547606,83089
"872","CA01901",52019001,"CA",1969,19,190,0,0.367724780125317,0.668454567969573,0.242796489215604,0.0332901753545238,0.0289113434944204,-0.108018576839303,0.0150736689857265,0.46373401623214,0.163109393024179,-0.0265975145095663,0.124529574073069,0.0118344576470033,0.028906283572292,0.025318032130599,0.0204889811575413,83089
"873","CA01901",52019001,"CA",1970,19,191,0.693147180559945,0.268263986594679,-0.0915671935254903,0.149864346646573,0.259316282707935,0.20747743456981,0.19303707060708,0.221251999678338,0.0125001627642316,0.41972688744082,0.223229256008461,0.385558745297526,0.0116960397631907,-0.0586408825151707,-0.0238800253719091,0.0237358249723911,83089
"874","CA01901",52019001,"CA",1975,19,196,0.405465108108164,-0.405465108108165,0.0863846141988205,-0.00451468035452685,0.0819777462870039,0.0194546455865643,0.160342650075179,0.0586697398551745,0.0205346024417077,0.22432310341355,0.103295336845434,0.205941063336031,-0.0115608224010764,-0.0370921864236227,-0.0186056308448315,-0.00443990575149655,83089
"875","CA01901",52019001,"CA",1976,19,197,-1.09861228866811,0.485507815781701,0.176557852077205,0.331937081455822,0.310210160139484,-0.043830451584709,0.0640423663270946,0.116599562372649,0.23124076154683,-0.347044678751345,0.172881938585933,-0.253254271093368,0.0115608224010764,-9.88419024583465e-05,0.0296478904783726,-0.00028118837508373,83089
"876","CA01901",52019001,"CA",1977,19,198,0.693147180559945,-0.773189888233482,-0.0293276150945205,0.142018006501842,-0.256186545104907,0.12037707083343,-0.146734082172208,-0.0662303015353132,0.149531733970964,0.29091008300712,-0.167804913637942,0.206180861574929,-0.0115608224010764,0.016761537925607,0.108384095132351,0.00388109567575157,83089
"877","CA01901",52019001,"CA",1978,19,199,0.916290731874155,1.34373474670109,0.117783035656384,-0.255346691808844,0.0748365696358624,-0.0592941888699698,0.116505080210891,0.0124261953949016,0.0137933221323356,0.511569902625993,0.0716664282467967,0.45598549406002,-0.0116960397631907,-0.00379815094070679,-0.144358783960342,0.00732995849102736,83089
"878","CA01901",52019001,"CA",1979,19,200,-0.51082562376599,0,0.110111118416424,0.00724640852076686,0.142323654113041,0.156329994641765,0.0739252736970153,0.146349505936543,0.0662493855412007,-0.308811177356684,0.118647279802444,-0.2551074423085,-0.111917916203986,0.0157953640106925,-0.011696039699018,0.0108774323016405,83089
"879","CA01901",52019001,"CA",1980,19,201,0.287682072451781,0.0425596144187961,0.124605418455444,0.0284716740813122,-0.0781493653597556,0.077870105732643,0.0141511795462437,0.0198673704278267,0.0953101798043248,0.188148599182856,-0.0215660136809266,0.159297906981507,0.123613955967176,0.0337596090789507,-0.12516313791275,0.0151414200663567,83089
"880","CA01901",52019001,"CA",1981,19,202,0.22314355131421,-0.287682072451781,-0.0828360055791491,-0.00704228262541307,-0.0123712918025465,-0.0520821888311316,-0.0578474512819422,-0.0341935300026588,-0.139878499284201,0.120519178047545,-0.0352888709491115,0.102253786163828,0.0229895182246995,0.0262706781133737,0.0892311334609985,0.0151143688708544,83089
"881","CA01901",52019001,"CA",1982,19,203,-1.6094379124341,-0.251314428280906,-0.0657513775627807,-0.080926490320544,-0.0605814000672442,0.0106357042068792,0.0245110310143506,-0.0210917856544288,-0.0838479724778765,-0.859126785120324,-0.0177748403505049,-0.724367882862133,-0.0706175672139535,0.0231118219543447,0,0.0165270213037729,83089
"882","CA01901",52019001,"CA",1983,19,204,1.6094379124341,-0.154150679827258,0.092658830482705,-0.333411790468107,-0.0535775052957481,-0.110692364966639,-0.126293725324293,-0.0934435020791327,0.0259007284321573,0.767132000734282,-0.0897063814646533,0.630691597832755,0.02409755157906,0.0180285010546566,0.0240975506603718,0.0181753970682621,83089
"883","CA01901",52019001,"CA",1984,19,205,-0.916290731874155,0.693147180559945,0.0642619342183686,0.180537435000453,-0.0815296006649362,-0.0396034538061354,0.173583860365749,-0.0275354244742712,0.308069421812818,-0.473517949465762,0.0268572303493109,-0.405841582595595,0.0118344576470033,0.0109350460861997,0,0.0196507703512907,83089
"884","CA01901",52019001,"CA",1985,19,206,0.693147180559945,-0.470003629245736,-0.191492108766163,0.152874355467654,-0.0741726698537413,0.196563913509498,0.135838198722438,0.100507654711643,-0.0210978289646357,0.383441120833485,0.0602573219423963,0.336453326144817,0.023256862164267,0.0285655120803927,0.0118344575166702,0.0181869324296713,83089
"885","CA01901",52019001,"CA",1986,19,207,-0.287682072451781,0.42744401482694,-0.100347973834282,0.399058936295752,-0.0732722011063256,-0.0292846695451754,0.203598955241239,-0.00727864111114229,0.207239498061821,-0.026549839837319,0.071165808252168,-0.0136889299683887,0.044951387862266,0.0153734535828693,0.0459851138293743,0.0168093014508486,83089
"886","CA01901",52019001,"CA",1987,19,208,-0.405465108108164,0.0425596144187961,-0.22314355131421,0.292170698134921,-0.136599307455859,-0.119828216252126,0.0355449374194112,-0.101280346790828,0.165720039641412,-0.0535806019679761,-0.0393956309888068,-0.0516215289775097,0.0217399866364065,0.00656554572110224,0.0331522077322006,0.0184100400656462,83089
"887","CA01901",52019001,"CA",1988,19,209,1.09861228866811,0.0800427076735364,0.206336432997828,0.0881303923729639,0.155904926350013,0.0855679385623995,0.140451835469096,0.11578503299371,0.0694822279929248,0.573116180600564,0.137952208670926,0.522844471172494,-0.0108109161042158,0.0179730732481751,0.0320883132517338,0.019918879494071,83089
"888","CA01901",52019001,"CA",1989,19,210,0,-0.424883193965266,0.217477813778533,0.0156934345460469,-0.0744021763335434,0.0596895207724737,0.180020059805676,0.0484091392076866,-0.360596517591914,-0.00550974253765091,0.0946282711268065,0.00440058838264434,0.0320883145515003,-0.00930351663100204,0,0.0213324930518866,83089
"889","CA01901",52019001,"CA",1990,19,211,-0.693147180559945,0.2578291093021,0.36211466723455,0.240296630540459,-0.0113931838294432,0.0667692518729979,-0.0256723550541276,0.0329864989963067,0.139163830681334,-0.205876804225209,-0.010345299216393,-0.183773299136405,-0.0320883145515003,0.10202892204574,0.0104713002219796,0.0240057948976755,83089
